total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
9,4140000.0,37.0,2016-11-20T00:00:00,1,2.5,26.0,15.0,12,,False,False,14.0,,Yonkers,53162.0,19339.0,0.0,,0.0,,802.0
15,2600000.0,30.6,2017-12-11T00:00:00,1,2.55,9.0,17.7,2,,False,False,6.1,,New Rochelle,,,,,,,236.0
0,5600000.0,66.0,2017-08-08T00:00:00,2,2.7,13.0,48.0,7,,False,False,9.0,0.0,New York City,20192.0,6247.0,0.0,,1.0,600.0,16.0
14,6900000.0,77.0,2016-06-23T00:00:00,3,2.8,4.0,45.6,4,,False,False,11.0,,New York City,21681.0,6073.0,1.0,731.0,1.0,266.0,579.0
9,1690715.0,30.64,2018-07-01T00:00:00,1,3.0,16.0,12.81,1,,False,False,7.89,,Generic US Locality,,,,,,,95.0
11,7000000.0,84.6,2018-02-14T00:00:00,3,,25.0,,21,,False,False,,,Jersey City,11445.0,17231.0,0.0,,0.0,,60.0
10,3800000.0,38.5,2017-08-01T00:00:00,1,,12.0,19.9,9,False,False,False,9.9,2.0,New York City,38226.0,13123.0,1.0,434.0,1.0,631.0,223.0
19,8500000.0,90.0,2018-12-12T00:00:00,3,3.0,3.0,50.08,2,,False,False,13.52,2.0,Generic US Locality,,,,,,,
15,6950000.0,43.6,2018-03-02T00:00:00,1,,10.0,14.7,9,,False,False,13.7,1.0,New York City,31744.0,4836.0,0.0,,3.0,153.0,165.0
12,9400000.0,77.7,2017-11-17T00:00:00,3,3.0,4.0,55.84,2,,False,False,9.3,,New York City,26980.0,5682.0,3.0,390.0,1.0,535.0,494.0
11,5300000.0,59.0,2019-04-22T00:00:00,3,2.56,9.0,39.5,3,,False,False,6.7,2.0,New York City,18498.0,13844.0,0.0,,0.0,,5.0
10,7490000.0,90.3,2017-09-07T00:00:00,4,3.3,4.0,64.0,2,,False,False,13.8,,New York City,31117.0,4617.0,0.0,,0.0,,358.00000000000006
7,7500000.0,85.0,2017-08-07T00:00:00,3,3.0,7.0,56.0,6,,False,False,9.3,0.0,New York City,16093.0,8414.0,0.0,,0.0,,26.0
15,3700000.0,40.0,2018-03-02T00:00:00,1,2.7,12.0,20.2,11,,False,False,8.0,,New York City,34151.0,15195.0,1.0,366.0,3.0,286.0,48.00000000000001
5,2050000.0,54.0,2017-12-25T00:00:00,2,2.5,5.0,29.0,5,False,False,False,9.0,2.0,Generic US Locality,,,,,,,
15,7250000.0,68.0,2017-10-02T00:00:00,2,2.51,14.0,36.0,3,False,False,False,15.5,2.0,New York City,35396.0,11525.0,0.0,,3.0,690.0,352.00000000000006
5,1180000.0,42.0,2016-06-09T00:00:00,1,2.5,3.0,30.0,2,False,False,False,9.4,1.0,Generic US Locality,,,,,,,367.00000000000006
10,3100000.0,42.3,2017-12-12T00:00:00,2,,4.0,28.0,3,,False,False,5.3,,Hartford,,,,,,,29.0
6,4600000.0,76.0,2018-02-07T00:00:00,3,,9.0,,2,,False,False,,,New York City,33013.0,10885.0,2.0,279.0,1.0,782.0,60.0
13,4700000.0,56.6,2018-03-21T00:00:00,3,2.5,5.0,50.0,4,,False,False,6.6,,White Plains,13335.0,25488.0,1.0,642.0,0.0,,21.0
6,4500000.0,31.3,2018-07-10T00:00:00,1,,9.0,15.8,5,,False,False,8.0,,New York City,12854.0,11128.0,0.0,,1.0,558.0,266.0
4,8000000.0,98.4,2018-07-20T00:00:00,3,3.0,7.0,,2,,False,False,,,New York City,20152.0,3268.0,1.0,173.0,1.0,743.0,60.0
10,3750000.0,43.0,2015-06-17T00:00:00,1,,5.0,20.0,4,,False,False,10.0,0.0,Hartford,,,,,,,856.0
3,4433484.0,60.7,2017-03-21T00:00:00,2,2.75,24.0,32.0,17,,False,False,11.9,,New York City,22212.0,17399.0,0.0,,1.0,233.0,255.0
9,10300000.0,76.2,2017-08-21T00:00:00,2,2.75,24.0,38.0,20,,False,False,28.0,1.0,New York City,36628.0,14780.0,0.0,,0.0,,122.0
11,9999000.0,82.3,2017-09-08T00:00:00,3,2.75,14.0,52.4,12,,False,False,25.3,2.0,New York City,32111.0,12005.0,0.0,,0.0,,339.0
17,4800000.0,44.4,2019-03-13T00:00:00,2,2.5,9.0,26.8,9,,False,False,6.3,,New York City,51038.0,15148.0,0.0,,0.0,,
12,5500000.0,78.6,2018-03-29T00:00:00,3,3.3,4.0,54.9,4,,False,False,9.5,,Princeton,36314.0,39739.0,0.0,,0.0,,
19,2350000.0,47.8,2018-03-22T00:00:00,2,2.5,2.0,35.0,2,,False,False,5.0,,Generic US Locality,,,,,,,116.0
18,5900000.0,61.1,2018-07-08T00:00:00,3,2.8,7.0,36.3,5,False,False,False,12.2,,New York City,31281.0,4260.0,2.0,495.0,1.0,123.0,74.0
11,8200000.0,75.0,2019-03-17T00:00:00,3,2.9,5.0,52.2,3,,False,False,9.0,,New York City,13638.0,8517.0,0.0,,0.0,,
5,5915000.0,62.91,2018-01-01T00:00:00,2,,17.0,31.74,11,,False,False,12.52,2.0,New York City,39180.0,16002.0,0.0,,1.0,930.0,111.0
11,3800000.0,43.0,2018-03-29T00:00:00,2,2.5,5.0,28.0,1,,False,False,5.0,,White Plains,14994.0,27147.0,0.0,,0.0,,143.0
5,7650000.0,68.0,2017-08-11T00:00:00,2,,7.0,43.0,6,,False,False,9.8,,New York City,25447.0,4021.0,1.0,523.0,0.0,,152.0
7,5950000.0,60.0,2018-08-29T00:00:00,2,2.5,10.0,32.0,4,,False,False,12.0,,New York City,35966.0,16267.0,1.0,450.0,3.0,309.0,184.00000000000003
1,10500000.0,104.0,2015-05-13T00:00:00,5,2.6,6.0,66.6,4,,False,False,15.0,2.0,New York City,34358.0,15402.0,1.0,234.0,3.0,194.0,547.0
4,5600000.0,52.0,2019-04-10T00:00:00,3,2.5,5.0,37.2,2,,False,False,5.8,1.0,White Plains,13312.0,25466.0,1.0,352.0,0.0,,
8,4500000.0,38.6,2019-03-31T00:00:00,1,2.7,12.0,20.1,2,False,False,False,10.1,,New York City,33053.0,14217.0,2.0,293.0,2.0,289.0,29.0
10,6500000.0,46.0,2017-10-23T00:00:00,1,2.8,5.0,20.0,5,,False,False,11.0,0.0,New York City,30473.0,5668.0,0.0,,1.0,710.0,3.0000000000000004
16,5150000.0,74.4,2018-02-09T00:00:00,3,2.6,9.0,44.0,3,,False,False,12.0,,Generic US Locality,,,,,,,45.00000000000001
9,4790000.0,56.0,2016-05-19T00:00:00,2,2.6,16.0,32.3,6,,False,False,8.3,0.0,New York City,17049.0,16956.0,0.0,,1.0,755.0,127.0
1,6300000.0,57.7,2018-03-15T00:00:00,2,,17.0,27.7,3,,False,False,10.4,,New York City,30201.0,9049.0,0.0,,0.0,,139.0
16,6600000.0,84.0,2017-04-22T00:00:00,3,,10.0,45.6,6,,False,False,,0.0,New York City,35839.0,16140.0,0.0,,2.0,726.0,60.0
19,5000000.0,60.2,2017-08-17T00:00:00,2,,7.0,27.8,1,,False,False,9.3,0.0,New York City,23548.0,3090.0,0.0,,0.0,,35.0
2,3550000.0,34.0,2014-11-27T00:00:00,1,2.55,9.0,18.9,7,False,False,False,6.0,1.0,New York City,13430.0,14405.0,1.0,500.0,1.0,504.0,1149.0
10,4600000.0,48.0,2018-10-12T00:00:00,1,,24.0,18.0,10,,False,False,10.0,,New York City,36410.0,14528.0,0.0,,0.0,,17.0
17,8500000.0,88.0,2017-11-28T00:00:00,3,2.8,15.0,54.0,9,,False,False,18.0,1.0,New York City,39238.0,13144.0,0.0,,0.0,,181.00000000000003
4,3650000.0,35.7,2018-10-24T00:00:00,1,2.6,9.0,18.1,8,,False,False,7.1,1.0,New York City,28713.0,11034.0,1.0,204.0,0.0,,29.0
5,5870000.0,69.07,2017-02-12T00:00:00,2,,18.0,38.73,4,,False,False,11.44,0.0,New York City,18428.0,16134.0,1.0,739.0,1.0,758.0,58.0
11,3500000.0,28.71,2019-03-20T00:00:00,1,2.52,7.0,15.33,2,,False,False,6.2,,New York City,27231.0,9118.0,0.0,,1.0,102.0,9.0
19,3700000.0,34.0,2018-10-31T00:00:00,1,2.6,5.0,17.7,5,,False,False,7.8,1.0,New York City,27725.0,11702.0,2.0,216.0,0.0,,7.0
0,2200000.0,27.0,2017-01-01T00:00:00,0,,25.0,15.0,5,,False,True,,2.0,Yonkers,53791.0,18006.0,1.0,733.0,3.0,865.0,336.0
10,4350000.0,65.0,2016-05-19T00:00:00,2,,9.0,36.4,2,False,False,False,11.8,0.0,Jersey City,23321.0,29107.0,0.0,,1.0,575.0,255.0
16,6700000.0,90.1,2017-06-02T00:00:00,4,2.5,5.0,63.5,1,,False,False,5.4,,New York City,12322.0,10792.0,0.0,,0.0,,383.00000000000006
4,6177643.0,77.7,2019-02-13T00:00:00,3,2.7,20.0,49.98,18,,False,False,,,New York City,37364.0,8322.0,2.0,309.0,2.0,706.0,35.0
10,5700000.0,47.6,2019-04-12T00:00:00,2,3.0,5.0,28.1,2,,False,False,8.0,,New York City,36716.0,9004.0,2.0,352.0,0.0,,6.000000000000001
1,5500000.0,60.0,2017-11-29T00:00:00,2,2.7,10.0,34.0,4,,False,False,11.0,,New York City,51663.0,16965.0,0.0,,0.0,,25.0
15,4290000.0,60.0,2015-07-16T00:00:00,3,2.6,9.0,40.1,1,,False,False,6.5,,Generic US Locality,,,,,,,889.0
0,3600000.0,37.7,2018-04-04T00:00:00,1,2.5,14.0,,9,,False,False,,,Newark,26447.0,32233.0,0.0,,0.0,,45.00000000000001
7,3990000.0,39.0,2017-02-28T00:00:00,1,2.65,9.0,17.0,8,,False,False,8.0,,New York City,33052.0,12793.0,0.0,,0.0,,751.0000000000001
3,3700000.0,44.1,2017-08-11T00:00:00,2,2.5,9.0,27.3,4,,False,False,6.8,,New York City,18870.0,13679.0,1.0,492.0,0.0,,165.0
5,1560000.0,44.0,2019-03-24T00:00:00,2,2.4,5.0,28.0,5,,False,False,6.0,1.0,Generic US Locality,,,,,,,
11,3750000.0,35.7,2018-07-10T00:00:00,1,,14.0,20.1,7,,False,False,7.6,,New York City,46344.0,15865.0,0.0,,0.0,,67.0
10,3100000.0,38.0,2016-05-30T00:00:00,1,2.75,16.0,18.4,15,,False,False,9.2,2.0,Generic US Locality,,,,,,,870.0
8,5600000.0,74.0,2015-12-21T00:00:00,4,2.6,9.0,54.0,7,False,False,False,7.0,2.0,New York City,18715.0,13678.0,0.0,,0.0,,343.0
9,15950000.0,90.4,2018-09-19T00:00:00,2,3.05,7.0,40.0,7,,False,False,12.8,4.0,New York City,52288.0,14749.0,2.0,287.0,0.0,,81.0
7,4000000.0,45.4,2017-07-26T00:00:00,2,,5.0,30.4,4,,False,False,6.4,1.0,New York City,27905.0,7511.0,1.0,487.0,2.0,571.0,89.00000000000001
20,5000000.0,42.0,2018-01-12T00:00:00,1,2.6,10.0,19.0,9,,False,False,11.0,,New York City,33632.0,12264.0,0.0,,0.0,,294.0
11,5000000.0,117.0,2018-02-06T00:00:00,3,3.0,5.0,100.0,3,,False,False,10.0,,Generic US Locality,,,,,,,63.0
9,4600000.0,58.0,2018-02-22T00:00:00,2,3.0,12.0,34.0,8,,False,False,9.0,2.0,Hartford,,,,,,,179.00000000000003
0,1100000.0,30.0,2016-05-01T00:00:00,1,2.4,5.0,19.0,4,False,False,False,,1.0,Generic US Locality,,,,,,,88.00000000000001
7,1600000.0,44.0,2018-10-08T00:00:00,2,2.5,5.0,28.8,5,False,False,False,6.0,1.0,Generic US Locality,,,,,,,85.0
12,1450000.0,35.0,2017-10-07T00:00:00,1,,5.0,18.5,5,,False,False,6.0,1.0,Generic US Locality,,,,,,,44.00000000000001
6,12665000.0,72.0,2017-08-28T00:00:00,2,2.9,5.0,36.0,4,,False,False,14.0,,New York City,36813.0,8572.0,1.0,2467.0,3.0,214.0,
10,8100000.0,81.6,2019-02-19T00:00:00,3,2.5,16.0,45.3,15,,False,False,10.1,1.0,New York City,18446.0,21871.0,0.0,,2.0,924.0,
9,3650000.0,38.0,2018-08-16T00:00:00,1,,27.0,15.0,24,,False,False,11.5,,Yonkers,53511.0,19687.0,0.0,,0.0,,20.0
8,2000000.0,59.0,2018-11-18T00:00:00,3,,2.0,42.3,2,,False,False,6.5,1.0,Generic US Locality,,,,,,,9.0
11,4900000.0,53.5,2015-10-29T00:00:00,2,2.65,16.0,29.5,16,False,False,False,10.2,0.0,New York City,37131.0,11228.0,1.0,674.0,1.0,705.0,232.0
10,6400000.0,59.0,2018-02-01T00:00:00,2,3.0,5.0,33.5,4,,False,False,8.1,,New York City,31504.0,6124.0,1.0,197.0,1.0,630.0,68.0
5,8150000.0,60.0,2016-06-24T00:00:00,2,,16.0,33.0,1,,False,False,10.0,1.0,New York City,45026.0,17749.0,0.0,,0.0,,20.0
10,4550000.0,46.2,2018-11-04T00:00:00,2,2.5,9.0,28.2,2,,False,False,8.4,,New York City,42926.0,15429.0,1.0,167.0,0.0,,7.0
2,4130000.0,38.0,2018-11-21T00:00:00,1,,16.0,16.1,7,,False,False,10.8,,Generic US Locality,,,,,,,27.0
14,6000000.0,63.3,2015-02-11T00:00:00,2,2.8,16.0,39.4,16,,False,False,10.7,0.0,New York City,29066.0,13365.0,0.0,,0.0,,820.0
9,1400000.0,44.3,2018-02-16T00:00:00,2,,5.0,,1,,False,False,,,Generic US Locality,,,,,,,44.00000000000001
13,5300000.0,56.6,2018-09-19T00:00:00,3,,9.0,40.0,9,,False,False,8.48,,New York City,40407.0,12912.0,0.0,,0.0,,188.00000000000003
11,5100000.0,60.1,2017-04-29T00:00:00,3,2.5,9.0,43.0,6,False,False,False,6.2,2.0,New York City,44967.0,17205.0,0.0,,0.0,,321.0
15,3050000.0,36.0,2017-09-21T00:00:00,1,2.53,5.0,18.0,4,,False,False,7.0,1.0,New York City,20849.0,16536.0,0.0,,2.0,298.0,180.00000000000003
17,4200000.0,58.0,2018-02-07T00:00:00,3,2.5,9.0,,6,,False,False,,,Newark,25417.0,31203.0,0.0,,0.0,,45.00000000000001
6,2400000.0,44.0,2017-05-17T00:00:00,2,2.5,5.0,30.92,4,,False,False,6.0,1.0,Hartford,,,,,,,40.0
15,4020000.0,48.0,2016-02-11T00:00:00,2,2.5,9.0,30.4,2,False,False,False,8.4,1.0,New York City,17240.0,17148.0,0.0,,1.0,953.0,161.0
9,2700000.0,30.0,2018-10-17T00:00:00,1,,9.0,16.0,7,,False,False,7.0,,Newark,26491.0,32277.0,0.0,,0.0,,34.0
14,3920000.0,33.9,2018-03-21T00:00:00,1,2.64,17.0,15.2,14,,False,False,7.1,1.0,New York City,25565.0,14075.0,0.0,,0.0,,258.0
10,2990000.0,34.7,2018-04-05T00:00:00,1,,25.0,17.0,11,,False,False,14.0,,Generic US Locality,,,,,,,29.0
2,2800000.0,38.0,2017-03-01T00:00:00,1,,6.0,18.0,6,,False,False,12.0,0.0,Jersey City,18516.0,24302.0,0.0,,1.0,888.0,180.00000000000003
13,1800000.0,36.7,2017-05-29T00:00:00,1,2.58,5.0,18.6,5,,False,False,7.1,1.0,Generic US Locality,,,,,,,541.0
16,4000000.0,51.0,2017-11-02T00:00:00,1,2.7,18.0,17.4,11,,False,False,15.0,1.0,Yonkers,61710.0,20866.0,0.0,,0.0,,242.0
20,8500000.0,65.3,2018-03-14T00:00:00,2,,10.0,36.0,7,False,False,False,12.0,2.0,New York City,18893.0,4358.0,0.0,,1.0,665.0,100.0
13,3995000.0,48.0,2019-03-27T00:00:00,2,,12.0,28.0,5,,False,False,7.0,,Generic US Locality,65568.0,47294.0,1.0,146.0,1.0,293.0,29.0
16,8499000.0,101.3,2017-06-02T00:00:00,3,3.2,4.0,63.5,2,False,False,False,9.8,,New York City,24529.0,5097.0,1.0,358.0,0.0,,396.0
16,5150000.0,79.0,2017-11-20T00:00:00,3,2.57,9.0,48.0,7,,False,False,11.5,2.0,Jersey City,23199.0,28985.0,0.0,,0.0,,126.0
10,5100000.0,55.0,2018-02-24T00:00:00,3,2.5,5.0,,4,,False,False,,,Generic US Locality,64127.0,45226.0,0.0,,0.0,,60.0
14,4550000.0,39.8,2017-05-14T00:00:00,1,2.75,14.0,19.2,3,False,False,False,9.0,1.0,New York City,33726.0,12407.0,0.0,,0.0,,160.0
0,3100000.0,33.0,2017-07-12T00:00:00,1,,9.0,18.0,6,,False,False,6.5,0.0,New York City,38195.0,10667.0,0.0,,1.0,955.0,45.00000000000001
17,3800000.0,52.0,2019-02-24T00:00:00,1,2.55,10.0,29.0,2,,False,False,7.0,2.0,New York City,19308.0,22733.0,0.0,,2.0,267.0,
6,3790000.0,33.0,2016-03-02T00:00:00,1,,9.0,16.0,8,,False,False,8.0,0.0,New York City,12355.0,10230.0,0.0,,0.0,,151.0
5,6900000.0,55.0,2018-08-22T00:00:00,2,2.5,25.0,30.0,17,,False,False,11.0,,New York City,43571.0,9425.0,0.0,,0.0,,100.0
16,2550000.0,65.0,2017-02-19T00:00:00,2,2.7,2.0,35.0,2,False,False,False,10.0,2.0,Generic US Locality,,,,,,,44.00000000000001
13,6450000.0,74.0,2016-07-15T00:00:00,3,,13.0,48.0,7,,False,False,9.0,0.0,New York City,14696.0,10502.0,1.0,751.0,1.0,275.0,329.0
3,3400000.0,43.5,2016-03-21T00:00:00,1,2.5,5.0,18.7,1,,False,False,10.5,0.0,Jersey City,18042.0,30351.0,0.0,,1.0,467.0,151.0
10,3950000.0,66.0,2016-08-30T00:00:00,2,2.75,8.0,34.9,7,,False,False,11.8,0.0,Generic US Locality,,,,,,,306.0
11,2570000.0,53.0,2018-11-10T00:00:00,2,3.0,4.0,29.9,1,,False,False,8.4,,Generic US Locality,,,,,,,124.0
16,10665000.0,71.25,2018-08-04T00:00:00,2,2.75,20.0,,8,,False,False,15.3,2.0,New York City,39357.0,10581.0,2.0,288.0,3.0,311.0,90.00000000000001
7,3800000.0,44.6,2016-05-31T00:00:00,1,2.6,8.0,20.0,1,,False,False,12.3,,New York City,16322.0,15118.0,1.0,507.0,0.0,,934.0
6,4400000.0,40.58,2018-02-01T00:00:00,1,,19.0,15.93,17,,False,False,13.21,1.0,New York City,35662.0,16699.0,0.0,,1.0,78.0,84.0
18,4399000.0,39.0,2018-07-11T00:00:00,1,,12.0,19.9,9,,False,False,7.8,,New York City,35535.0,15837.0,0.0,,3.0,383.0,40.0
5,8993202.0,96.3,2017-10-03T00:00:00,3,2.7,10.0,53.7,7,False,False,False,16.5,,New York City,23609.0,5299.0,0.0,,1.0,433.0,388.00000000000006
3,3600000.0,37.33,2018-03-23T00:00:00,1,,12.0,17.7,4,,False,False,10.08,,New York City,39141.0,15985.0,0.0,,0.0,,77.0
5,5760000.0,72.4,2018-08-07T00:00:00,3,2.64,19.0,,6,,False,False,11.5,1.0,New York City,42611.0,21928.0,0.0,,1.0,648.0,73.0
8,4350000.0,42.0,2016-06-03T00:00:00,1,2.6,10.0,19.0,7,,False,False,11.0,0.0,New York City,12534.0,12447.0,0.0,,1.0,545.0,75.0
7,62316000.0,173.1,2017-10-14T00:00:00,4,,16.0,,15,,False,False,,,New York City,33313.0,4600.0,1.0,75.0,0.0,,520.0
16,9990000.0,91.0,2017-03-01T00:00:00,3,2.7,13.0,57.3,12,,False,False,9.8,1.0,New York City,15395.0,13936.0,2.0,736.0,0.0,,371.00000000000006
18,6299000.0,64.0,2018-02-13T00:00:00,2,,7.0,38.0,1,,False,False,9.0,,New York City,31395.0,4956.0,2.0,284.0,2.0,740.0,157.0
12,2300000.0,30.7,2017-04-26T00:00:00,1,2.6,4.0,19.2,2,False,False,False,6.0,1.0,Stamford,48394.0,51818.0,0.0,,1.0,830.0,257.0
9,5000000.0,42.0,2019-03-27T00:00:00,2,2.7,12.0,24.0,2,,False,False,9.0,,New York City,32535.0,10735.0,2.0,419.0,0.0,,
10,6000000.0,77.0,2018-07-10T00:00:00,4,,9.0,40.5,9,,False,False,9.9,,New York City,27644.0,11928.0,2.0,256.0,0.0,,17.0
7,4300000.0,44.0,2018-08-27T00:00:00,2,2.5,9.0,27.0,2,,False,False,7.0,,New York City,26662.0,12711.0,0.0,,0.0,,36.0
14,3600000.0,38.0,2016-05-24T00:00:00,1,,9.0,18.0,7,False,False,False,9.0,2.0,New York City,20282.0,21994.0,0.0,,0.0,,56.0
20,16700000.0,127.0,2018-11-01T00:00:00,3,3.1,5.0,49.9,4,,False,False,44.0,,New York City,22891.0,2432.0,0.0,,0.0,,
9,6550000.0,56.0,2017-12-11T00:00:00,2,3.4,5.0,35.0,4,,False,False,8.1,1.0,New York City,27736.0,6931.0,1.0,526.0,0.0,,35.0
14,2890000.0,48.0,2018-10-24T00:00:00,2,2.5,5.0,29.0,3,,False,False,7.5,2.0,Generic US Locality,,,,,,,21.0
3,3500000.0,33.82,2014-12-26T00:00:00,1,,27.0,33.0,15,,False,False,9.32,2.0,Yonkers,52726.0,18900.0,0.0,,0.0,,940.0
12,2290000.0,45.4,2018-06-14T00:00:00,1,,3.0,17.8,1,,False,False,14.5,,Generic US Locality,,,,,,,133.0
18,3700000.0,38.8,2018-06-26T00:00:00,1,2.7,16.0,20.2,13,,False,False,10.2,,New York City,14809.0,13606.0,0.0,,0.0,,52.0
9,9600000.0,78.0,2017-09-11T00:00:00,2,2.8,10.0,37.0,3,,False,False,16.0,4.0,New York City,27814.0,11691.0,1.0,74.0,0.0,,19.0
11,8700000.0,62.3,2019-03-26T00:00:00,2,3.2,5.0,34.3,5,,False,False,9.6,,New York City,31898.0,5222.0,2.0,304.0,3.0,628.0,
5,2500000.0,37.0,2019-01-25T00:00:00,1,2.5,5.0,18.0,4,False,False,False,9.0,,Bridgeport,,,,,,,58.0
17,3400000.0,35.29,2016-03-06T00:00:00,1,2.7,12.0,15.43,5,False,False,False,10.37,2.0,Greenwich,,,,,,,334.0
20,2700000.0,34.0,2017-09-08T00:00:00,1,2.6,26.0,15.0,26,,False,False,8.3,2.0,Long Island City,,,,,,,92.0
7,8990000.0,68.4,2019-02-13T00:00:00,1,3.0,5.0,27.7,1,,False,False,10.8,,New York City,22480.0,3813.0,0.0,,0.0,,
0,3900000.0,46.0,2017-07-03T00:00:00,2,2.5,9.0,30.0,1,,False,False,8.0,,New York City,16944.0,15946.0,1.0,598.0,1.0,791.0,201.0
15,6900000.0,65.3,2016-06-23T00:00:00,2,2.75,25.0,38.0,2,,False,False,14.0,0.0,New York City,36410.0,14528.0,0.0,,0.0,,343.0
6,3750000.0,48.1,2018-03-29T00:00:00,2,,5.0,29.4,5,,False,False,5.5,,New York City,12453.0,12366.0,0.0,,1.0,298.0,65.0
0,2300000.0,60.0,2018-07-22T00:00:00,3,2.5,5.0,,5,,False,False,,,Generic US Locality,,,,,,,45.00000000000001
7,1150000.0,29.0,2018-12-26T00:00:00,1,2.5,5.0,16.0,3,,False,False,5.6,1.0,Generic US Locality,,,,,,,
15,2700000.0,71.4,2016-03-10T00:00:00,3,,3.0,44.5,2,,False,False,10.1,0.0,Generic US Locality,,,,,,,467.0
10,7000000.0,67.6,2019-04-23T00:00:00,3,4.0,5.0,44.1,2,,False,False,9.0,,New York City,19800.0,3510.0,1.0,94.0,1.0,298.0,
2,4080000.0,61.0,2018-03-27T00:00:00,2,,25.0,38.8,10,,False,False,9.2,1.0,Jersey City,13931.0,19717.0,0.0,,1.0,582.0,59.0
0,3000000.0,30.0,2015-08-06T00:00:00,1,2.5,9.0,15.0,1,,False,False,6.5,,New York City,27855.0,11920.0,0.0,,0.0,,960.0
13,7500000.0,66.1,2019-03-14T00:00:00,3,3.9,5.0,44.7,3,,False,False,12.2,,New York City,22105.0,2359.0,2.0,705.0,1.0,65.0,5.0
15,3500000.0,35.0,2017-12-25T00:00:00,1,,9.0,15.0,8,,False,False,11.0,,White Plains,18271.0,32842.0,1.0,63.0,0.0,,231.0
9,9359901.0,84.0,2017-06-29T00:00:00,3,,12.0,48.0,9,,False,False,16.0,0.0,New York City,23364.0,5803.0,0.0,,3.0,447.0,119.0
0,4150000.0,58.0,2016-05-13T00:00:00,3,2.6,9.0,37.5,1,False,False,False,8.0,0.0,Newark,25269.0,31056.0,0.0,,1.0,723.0,323.0
16,2100000.0,36.1,2018-03-26T00:00:00,2,2.5,2.0,23.6,1,,False,False,5.0,,Generic US Locality,,,,,,,263.0
10,3350000.0,45.2,2018-10-10T00:00:00,2,2.52,5.0,28.1,4,,False,False,6.0,1.0,Generic US Locality,25533.0,28958.0,0.0,,0.0,,48.00000000000001
0,2650000.0,67.0,2016-03-28T00:00:00,3,,5.0,43.0,5,,False,False,9.0,0.0,Generic US Locality,,,,,,,85.0
14,4750000.0,59.6,2015-07-31T00:00:00,2,2.5,6.0,33.8,1,,False,False,10.7,1.0,Princeton,38590.0,33779.0,1.0,739.0,2.0,393.0,1061.0
18,19900000.0,100.0,2017-01-25T00:00:00,3,3.7,4.0,63.0,2,,False,False,10.5,0.0,New York City,22704.0,1313.0,2.0,684.0,3.0,29.0,121.0
10,6300000.0,38.6,2019-03-27T00:00:00,1,2.7,16.0,20.3,3,,False,False,9.8,,New York City,29544.0,6916.0,0.0,,3.0,198.0,
0,1570000.0,50.0,2017-04-25T00:00:00,2,2.95,2.0,32.9,2,,False,False,7.0,1.0,Generic US Locality,,,,,,,288.0
12,9980000.0,86.0,2017-08-18T00:00:00,4,2.74,5.0,53.5,4,,False,False,11.0,1.0,New York City,39363.0,13270.0,0.0,,0.0,,350.00000000000006
12,3500000.0,54.0,2017-12-01T00:00:00,2,2.9,1.0,24.4,1,,False,False,7.3,,Generic US Locality,,,,,,,202.0
8,3899000.0,60.0,2017-06-27T00:00:00,3,,5.0,45.9,5,,False,False,6.5,0.0,New York City,32390.0,8422.0,2.0,212.0,1.0,461.0,9.0
15,4100000.0,42.0,2017-11-28T00:00:00,1,2.75,25.0,18.0,21,,False,False,11.0,2.0,Greenwich,,,,,,,185.00000000000003
8,5500000.0,50.0,2017-01-23T00:00:00,2,3.0,25.0,25.0,4,,False,False,9.0,,New York City,22077.0,17405.0,0.0,,1.0,274.0,656.0
2,3650000.0,61.0,2016-06-16T00:00:00,2,2.7,9.0,32.0,3,,False,False,10.0,0.0,White Plains,18271.0,32842.0,1.0,63.0,0.0,,148.0
20,630000.0,30.0,2016-04-02T00:00:00,1,2.55,5.0,16.0,3,False,False,False,5.5,,Generic US Locality,,,,,,,924.0
16,8500000.0,67.4,2019-03-15T00:00:00,3,2.95,5.0,42.7,2,,False,False,10.0,,New York City,24232.0,4800.0,1.0,172.0,0.0,,37.0
1,3500100.0,34.14,2014-12-04T00:00:00,1,,22.0,14.69,12,,False,False,8.03,0.0,Greenwich,,,,,,,1078.0
9,3780000.0,41.6,2018-09-11T00:00:00,1,2.8,17.0,16.5,6,,False,False,11.9,,New York City,17209.0,16005.0,1.0,557.0,2.0,830.0,4.0
10,3700000.0,41.8,2018-03-21T00:00:00,1,,17.0,,2,,False,False,,,New York City,46591.0,15456.0,1.0,968.0,0.0,,131.0
0,1850000.0,32.0,2018-10-05T00:00:00,1,,5.0,18.0,2,,False,False,5.5,1.0,Generic US Locality,,,,,,,
17,5800000.0,37.2,2018-10-09T00:00:00,1,2.5,9.0,17.0,5,,False,False,8.0,1.0,New York City,30922.0,8294.0,1.0,513.0,1.0,668.0,56.0
10,3024353.0,35.29,2018-11-04T00:00:00,1,,5.0,10.0,2,,False,False,,,New York City,47303.0,25866.0,1.0,251.0,1.0,350.0,111.0
4,3707000.0,34.0,2018-04-01T00:00:00,1,,16.0,,15,,False,False,,,New York City,43642.0,9496.0,0.0,,0.0,,43.0
